at,dvc,DD,E,NegE,AC,current_ratio,debt_to_equity,roe,asset_turnover,tic,cik,fyear,mrk_eq,E_1,csho,sentiment
78691.309,585.091,1,590.347,0,-746.546,1.48415065,0.896785286,0.013980177,0.754379508,PKX,889132,2014,6490200280,302.914,319.972,NoSentiment
69059.039,547.308,1,302.914,0,-8190.161,1.449473453,0.793873087,0.003809864,0.724752194,PKX,889132,2015,4280009830,1186.637,319.983,NoSentiment
66574.411,548.268,1,1186.637,0,-2546.317,1.565383442,0.751057403,0.029603377,0.660610786,PKX,889132,2016,3879821500,2472.411,319.991,NoSentiment
74746.241,768.188,1,2472.411,0,-844.756,1.633848499,0.685847258,0.05823834,0.754357266,PKX,889132,2017,5457034330,1676.397,319.998,NoSentiment
70762.22,610.819,1,1676.397,0,-1094.201,1.757640639,0.687863284,0.036678938,0.827076977,PKX,889132,2018,6462300440,1598.782,320.005,NoSentiment
4093.226,139.984,1,397.752,0,34.819,3.089935879,1.533846306,0.246222035,0.977752267,HAS,46080,2010,5978077200,399.767,137.416,Uncertainty
4130.774,158.264,1,399.767,0,-97.288,2.391580994,1.914095442,0.271860968,1.037478448,HAS,46080,2011,5984935340,383.174,128.634,Uncertainty
4325.387,186.874,1,383.174,0,-82.38,2.611527068,1.869475427,0.2229028,0.945345006,HAS,46080,2012,4392024510,431.627,128.94,Uncertainty
4402.267,208.567,1,431.627,0,-216.187,1.81947729,1.54792081,0.165644165,0.927285192,HAS,46080,2013,5799836420,410.08,131.055,Uncertainty
4532.142,218.034,1,410.08,0,-21.448,2.529550651,2.004614179,0.275743605,0.943749556,HAS,46080,2014,6886526600,439.404,124.526,Negative
4720.717,229.589,1,439.404,0,-169.022,2.691594491,1.770256773,0.265151942,0.942125741,HAS,46080,2015,9309784410,584.238,124.795,Uncertainty
5091.366,254.979,1,584.238,0,-294.508,1.994986584,1.700359598,0.292441022,0.985947975,HAS,46080,2016,10473720980,376.696,124.487,Uncertainty
5289.983,284.41,1,376.696,0,-66.507,2.903199416,1.890769018,0.216730229,0.984839082,HAS,46080,2017,13939084530,487.699,124.45,Negative
5262.988,317.785,1,487.699,0,-487.838,2.418932705,1.999732115,0.125640216,0.870160829,HAS,46080,2018,11533026780,555.749,126.129,Negative
11.876,0,0,-1.31,1,0.185,1.343984962,1.867213906,-0.316272332,1.715729202,REED,1140215,2010,21074823,-0.696,0.20892,Uncertainty
13.355,0,0,-0.696,1,1.806,1.437108989,2.102206736,-0.218583043,1.872931486,REED,1140215,2011,22178950,-0.524,0.21772,Uncertainty
13.836,0,0,-0.524,1,-1.435,1.326745343,2.376281113,-0.127867252,2.168762648,REED,1140215,2012,35685000,-1.52,0.2417,Negative
14.749,0,0,-1.52,1,0.184,1.156137707,3.354591084,-0.448774727,2.527696793,REED,1140215,2013,62630000,-0.754,0.25846,Negative
17.1,0,0,-0.754,1,-1.215,1.237516143,3.682365827,-0.206462212,2.539298246,REED,1140215,2014,68214890,-3.961,0.26136,Uncertainty
19.851,0,0,-3.961,1,-1.333,1.057376405,24.28789809,-5.045859873,2.314644099,REED,1140215,2015,81500860,-4.525,0.26322,Uncertainty
18.852,0,0,-4.525,1,-0.962,0.868478627,-12.37718769,3.022933011,2.252917462,REED,1140215,2016,32564480,-8.816,0.27964,Negative
24.476,0,0,-8.816,1,-3.403,1.12351837,47.18110236,-36.16732283,1.540856349,REED,1140215,2017,34255900,-9.241,0.4924,Negative
12.492,0,0,-9.241,1,2.158,0.768387777,-2.852587869,1.531217559,3.050112072,REED,1140215,2018,71352600,-15.514,0.51458,Negative
2390.4,0,0,381.8,0,-37.225,4.659605551,0.173260037,0.1873957,0.591114458,ISRG,1035267,2010,12361572920,495.1,350.1,Uncertainty
3063.1,0,0,495.1,0,-13.1,4.573611978,0.157809193,0.187140913,0.573699847,ISRG,1035267,2011,14619457680,656.6,353.7,Negative
4059.2,0,0,656.6,0,-10.2,4.71314741,0.133823078,0.183402698,0.536756011,ISRG,1035267,2012,21986570580,671,361.8,Negative
3950.3,0,0,671,0,-86.8,5.073247572,0.128205861,0.191637631,0.573399489,ISRG,1035267,2013,20326767252,509.7,343.8,Negative
3959.4,0,0,509.7,0,-106.8,3.685155626,0.1716281,0.123927324,0.538389655,ISRG,1035267,2014,15814767200,602.6,329.4,Negative
4907.3,0,0,602.6,0,-51,4.46330555,0.136080565,0.136312073,0.48588837,ISRG,1035267,2015,17857701000,744.2,336.6,NoSentiment
6486.9,0,0,744.2,0,-104.4,5.449119866,0.122728374,0.127366818,0.416901756,ISRG,1035267,2016,25173264600,685.3,349.2,Negative
5758,0,0,685.3,0,-25.4,3.99218861,0.218160278,0.139629348,0.543400486,ISRG,1035267,2017,34459966170,1173.1,336.9,Negative
7846.7,0,0,1173.1,0,159.2,5.280526444,0.173338318,0.168657944,0.474619904,ISRG,1035267,2018,54209391600,1387,343.5,Negative
59462.266,2731.584,1,6681.372,0,-3190.88,1.292837905,1.645534725,0.205822944,0.591412393,ABT,1800,2010,72207970700,8163.949,1546.984,Negative
60276.893,3011.631,1,8163.949,0,-4396.649,1.535427902,1.457658674,0.192792182,0.644546477,ABT,1800,2011,81786371460,9118.893,1570.379,Negative
67234.944,2649.866,1,9118.893,0,-949.587,2.358596979,1.507528522,0.222387215,0.593053368,ABT,1800,2012,1.01437E+11,2428,1576.667,Negative
42953,1002,1,2428,0,-2643.509,2.024508257,0.69996438,0.101951162,0.508648988,ABT,1800,2013,54373211200,2067,1548.098,Negative
41275,1363,1,2067,0,-1562,1.449012533,0.907435649,0.105550164,0.490539067,ABT,1800,2014,61429305100,2830,1508.035,Negative
41247,1464,1,2830,0,-4044,1.540931853,0.934117978,0.207399419,0.494702645,ABT,1800,2015,73068193560,3130,1472.665,Uncertainty
52666,1547,1,3130,0,-903,4.02042042,1.542163441,0.067577352,0.39594805,ABT,1800,2016,57752365120,1396,1472.869,Uncertainty
76250,1947,1,1396,0,-3227,2.260659785,1.451926169,0.015338607,0.359213115,ABT,1800,2017,84351571920,3166,1743.602,Uncertainty
67173,2047,1,3166,0,-3880,1.62361296,1.186478745,0.077078315,0.45521266,ABT,1800,2018,1.06927E+11,4274,1755.619,Uncertainty
1610.955,20.467,1,122.011,0,-83.051,0.997918506,2.988539129,0.234275655,3.190802971,CASY,726958,2010,1777771100,116.791,37.967,Negative
1774.815,22.849,1,116.791,0,-110.679,0.910765358,2.507255341,0.230793552,3.640268986,CASY,726958,2011,1673496000,110.625,38.14,Negative
1984.018,25.291,1,110.625,0,-130.57,0.68590414,2.294096747,0.183672453,3.354223601,CASY,726958,2012,2250822440,126.82,38.353,Negative
2304.876,27.702,1,126.82,0,-162.287,0.996594941,2.277397962,0.180330573,3.121319759,CASY,726958,2013,2309361920,180.628,38.507,Uncertainty
2469.965,31.059,1,180.628,0,-126.464,0.83658318,1.822078565,0.206377988,2.855188636,CASY,726958,2014,2662725780,225.982,38.886,Uncertainty
2726.148,34.342,1,225.982,0,-200.251,0.840839485,1.516143145,0.208573805,2.312451855,CASY,726958,2015,3726583760,177.485,39.056,Uncertainty
3020.102,37.534,1,177.485,0,-231.8,0.785327827,1.536579261,0.149069392,2.198795604,CASY,726958,2016,5146643850,317.903,38.766,Uncertainty
3469.927,39.06,1,317.903,0,-174.428,0.781411834,1.729773487,0.250092633,2.153395158,CASY,726958,2017,4128769170,203.886,36.874,Uncertainty
3731.376,42.471,1,203.886,0,-286.115,0.694800755,1.648678385,0.144726353,2.241776224,CASY,726958,2018,3845297520,263.846,36.665,Uncertainty
314.265,0,0,46.4,0,-14.289,2.855184769,0.570633921,0.231897965,2.115902184,HIBB,1017480,2010,691533520,59.06,27.908,Uncertainty
313.696,0,0,59.06,0,9.143,2.932346331,0.53961227,0.289865031,2.335525477,HIBB,1017480,2011,1112156490,72.582,26.378,Uncertainty
377.331,0,0,72.582,0,-8.477,2.709126901,0.577952301,0.303529087,2.169713064,HIBB,1017480,2012,1515233760,70.877,25.822,Uncertainty
416.345,0,0,70.877,0,25.281,3.540475201,0.369452311,0.233130388,2.04629574,HIBB,1017480,2013,1443875310,73.584,25.813,Uncertainty
452.397,0,0,73.584,0,-16.508,3.481008568,0.392929389,0.226564978,2.019213213,HIBB,1017480,2014,1387131190,70.528,24.87,Uncertainty
442.372,0,0,70.528,0,10.932,3.140678772,0.423122704,0.226890486,2.131925167,HIBB,1017480,2015,1146613280,61.075,22.796,Uncertainty
458.854,0,0,61.075,0,-8.6,3.520942626,0.373649862,0.182837385,2.120413029,HIBB,1017480,2016,778565410,32.83,21.672,Uncertainty
461.846,0,0,32.83,0,-70.073,3.000631668,0.44509318,0.109607129,2.096410925,HIBB,1017480,2017,430894500,35.82,18.953,Uncertainty
546.065,0,0,35.82,0,-16.229,2.122985116,0.62495648,0.084573976,1.847183028,HIBB,1017480,2018,433863400,45.732,18.297,Uncertainty
34775.225,839.7,1,2272.672,0,-4246.186,0.342385006,5.072016001,0.265408852,0.26819582,ATUS,1702780,2017,7977518600,2272.672,737.069,NoSentiment
33613.808,1499.935,1,106.185,0,-2321.042,0.446891956,7.821959124,0.004942729,0.284603518,ATUS,1702780,2018,8348908100,106.185,709.04,Negative
37.122,0,0,-33.975,1,3.777,5.716645717,0.504986621,-2.445714749,0,LODE,1120970,2010,25245000,-11.606,0.8462,Negative
26.974,0,0,-11.606,1,-1.677,1.821174524,0.625135559,-0.699240872,0.017535404,LODE,1120970,2011,74034200,-30.762,1.15964,Negative
47.865,0,0,-30.762,1,-0.676,0.790661821,1.602065779,-1.672302256,0.107364463,LODE,1120970,2012,97560060,-20.619,1.93864,Uncertainty
44,0,0,-20.619,1,-9.936,0.454961832,1.173483501,-1.05448528,0.56425,LODE,1120970,2013,94389900,-9.594,2.80756,Uncertainty
46.456,0,0,-9.594,1,-3.729,0.68512495,1.088755002,-0.433388786,0.550693129,LODE,1120970,2014,134767330,-13.654,3.29924,Uncertainty
43.213,0,0,-13.654,1,-4.223,0.465244606,1.303587611,-0.557279173,0.427949922,LODE,1120970,2015,52533585,-12.965,6.39672,Uncertainty
33.843,0,0,-12.965,1,-0.622,3.285478548,1.347437053,-0.899285566,0.149809414,LODE,1120970,2016,62408091.9,-10.576,7.41456,Uncertainty
30.964,0,0,-10.576,1,-5.244,6.972046889,1.609692373,-0.891361146,0.003358739,LODE,1120970,2017,35090470.8,-9.481,9.4472,Uncertainty
28.612,0,0,-9.481,1,-2.024,3.583263598,2.048694726,-1.010229089,0.005242556,LODE,1120970,2018,13881660,-6.005,15.0676,Uncertainty
1501.278,185.068,1,322.221,0,-173.65,3.255632095,2.293843781,0.704319819,1.072462928,ARLP,1086600,2010,1651163490,389.353,73.434,Negative
1731.518,216.427,1,389.353,0,-175.864,2.382476132,1.775945158,0.624205221,1.064707384,ARLP,1086600,2011,2848301200,338.671,73.552,Negative
1955.972,256.387,1,338.671,0,-171.755,1.35033865,1.772674308,0.475686303,1.040046074,ARLP,1086600,2012,2069425000,397.29,73.75,Negative
2121.898,286.751,1,397.29,0,-277.874,1.514507107,1.492722943,0.462256692,1.03942838,ARLP,1086600,2013,2610696690,490.229,73.926,Negative
2285.059,315.444,1,490.229,0,-204.342,0.809912211,1.251185413,0.489858105,1.00685409,ARLP,1086600,2014,3454899000,283.65,74.061,Negative
2363.13,344.172,1,283.65,0,-346.429,0.743726604,1.388536867,0.309490046,0.962170088,ARLP,1086600,2015,1851757440,339.398,74.189,Negative
2193.042,244.56,1,339.398,0,-356.362,0.846425654,1.005664774,0.31039926,0.880718655,ARLP,1086600,2016,1172150000,311.786,74.375,Negative
2219.371,237.564,1,311.786,0,-273.6,0.972399649,0.927397294,0.263692307,0.80933742,ARLP,1086600,2017,1409883300,286.604,130.704,Negative
2394.748,270.693,1,286.604,0,-306.027,1.513236276,1.016312379,0.30867055,0.836353971,ARLP,1086600,2018,4025641350,210.871,128.096,Negative
4735.2,27.9,1,139.7,0,82.757,1.336311767,2.623230546,-0.035886449,0.913287718,QUAD,1481792,2011,1271421480,139.7,46.6,Negative
4098.9,152.8,1,174.9,0,-392,1.315090329,2.317067249,0.070729141,0.998804557,QUAD,1481792,2012,470585500,174.9,47.2,Negative
4165.7,61.8,1,125,0,-364.5,1.208708371,2.235243865,0.025240758,1.151283098,QUAD,1481792,2013,806434200,125,48,NoSentiment
4077.2,62.2,1,93.1,0,-310.1,1.370623696,2.537700651,0.016138829,1.192583145,QUAD,1481792,2014,774113850,93.1,48.9,Negative
2847.5,61.4,1,329.7,0,-441.1,1.227768145,5.717386176,-1.514272234,1.642739245,QUAD,1481792,2015,654624660,329.7,49.6,Negative
2570.1,63.2,1,111.4,0,-335.5,1.165246579,4.821291053,0.101698754,1.684564803,QUAD,1481792,2016,829752830,111.4,51.4,Negative
2452.4,63.7,1,171,0,-287.6,1.217991688,3.694486983,0.205206738,1.684635459,QUAD,1481792,2017,866078040,171,52,Negative
2469.1,63.1,1,115.5,0,-302.7,1.111946435,4.365275967,0.01847023,1.698473128,QUAD,1481792,2018,834116520,115.5,51.6,Negative
4748.3,173.6,1,432.3,0,-99.6,2.116174425,2.251369488,0.317926595,1.022892404,ROK,1024478,2010,6999988550,693.3,141.7,Negative
5284.9,211,1,693.3,0,84.5,2.312279119,2.023398169,0.399199085,1.135385722,ROK,1024478,2011,12520162080,737,141.9,Negative
5636.5,247.4,1,737,0,-152.2,2.211739358,2.043959605,0.398012637,1.110511842,ROK,1024478,2012,9428413500,737.1,139.8,Uncertainty
5844.6,276.3,1,737.1,0,-142.4,2.382274875,1.260529878,0.292515954,1.08679807,ROK,1024478,2013,11611249260,818.8,138.9,Uncertainty
6229.5,320.5,1,818.8,0,-140.7,2.325039891,1.343591287,0.311049246,1.063247452,ROK,1024478,2014,17327901360,827.6,136.7,Uncertainty
6404.7,350.1,1,827.6,0,-328.8,3.048881524,1.837956398,0.366713931,0.984886099,ROK,1024478,2015,16773428000,729.7,132.4,Uncertainty
7101.2,378.2,1,729.7,0,-537.1,2.118022167,2.568262901,0.366664992,0.827958655,ROK,1024478,2016,14956912480,764.9,128.5,Uncertainty
7161.7,390.7,1,764.9,0,-53.6,2.060164041,1.688729539,0.309993993,0.881257243,ROK,1024478,2017,20866116600,535.5,128.4,Uncertainty
6262,440.8,1,535.5,0,-227.5,1.265456659,2.871406491,0.331066461,1.064516129,ROK,1024478,2018,20875163400,695.8,121.1,Uncertainty
1810.355,0,0,382.637,0,-83.139,3.235097772,0.613236819,0.338383586,0.888582626,TER,97210,2010,1757340000,368.274,182.035,Negative
2188.639,0,0,368.274,0,-49.138,2.943361236,0.454187208,0.248368171,0.652945049,TER,97210,2011,2744497200,215.417,183.587,Negative
2429.345,0,0,215.417,0,-5.524,4.150251152,0.366063019,0.122050434,0.681973948,TER,97210,2012,2624594260,132.815,187.908,Negative
2629.824,0,0,132.815,0,-78.047,3.028133094,0.324785627,0.083092791,0.54297664,TER,97210,2013,3349562370,188.132,191.731,Negative
2538.52,37.425,1,188.132,0,-234.863,4.253832001,0.221041087,0.039092247,0.649127838,TER,97210,2014,3807358800,207.718,216.613,Negative
2548.674,50.732,1,207.718,0,-114.196,3.379225816,0.296516508,0.10503534,0.643306284,TER,97210,2015,4138495890,316.806,203.641,Negative
2762.493,48.639,1,316.806,0,-181.212,4.35691019,0.510666013,-0.023744722,0.634662242,TER,97210,2016,4000594510,267.054,199.177,Negative
3109.545,55.478,1,267.054,0,-102.153,4.996920781,0.591662461,0.131903119,0.687112102,TER,97210,2017,5974498530,467.411,195.548,Negative
2706.606,67.367,1,467.411,0,-28.252,3.637474884,0.777908423,0.296763433,0.776175771,TER,97210,2018,7283400120,469.035,175.522,Negative
41.76,0,0,-0.795,1,-1.113,25.32909091,0.027053615,-0.019552386,0.355890805,NOBH,72205,2010,36341760,-7.218,4.056,Negative
35.993,0,0,-7.218,1,-7.137,9.962760131,0.053443381,-0.161295987,0.373100325,NOBH,72205,2011,32448000,0.05,4.056,Negative
35.67,0,0,0.05,0,1.451,14.46125996,0.040275307,0.001458194,0.443930474,NOBH,72205,2012,23078640,0.747,4.057,NoSentiment
37.151,0,0,0.747,0,-1.997,11.10167768,0.055906094,0.021231241,0.4986676,NOBH,72205,2013,28601850,1.258,4.057,Negative
38.928,0,0,1.258,0,-0.133,10.89949537,0.06506156,0.034418605,0.543362104,NOBH,72205,2014,44689590,2.915,4.064,Uncertainty
42.441,0,0,2.915,0,-0.523,8.684005979,0.085558625,0.074560057,0.655898777,NOBH,72205,2015,41259000,1.975,4.032,Uncertainty
50.915,0,0,1.975,0,-0.355,7.413664839,0.139879553,0.13354378,0.668820583,NOBH,72205,2016,58348000,3.31,4.004,Uncertainty
54.148,0.601,1,3.31,0,-0.464,7.432938682,0.142025562,0.069810604,0.693340474,NOBH,72205,2017,66483000,4.964,3.998,Uncertainty
57.015,0.779,1,4.964,0,-4.503,5.797181681,0.161982595,0.101167791,0.750890117,NOBH,72205,2018,81702660,7.3,3.874,Uncertainty
218.18,8.694,1,2.469,0,66.149,3.273842799,0.763127697,0.01995216,1.554015033,MN,1524223,2012,193300320,2.469,13.584,Negative
252.604,9.808,1,2.656,0,-3.261,3.175808898,0.732668445,0.01821811,1.488765024,MN,1524223,2013,241251840,2.656,13.634,Negative
257.473,9.86,1,9.317,0,-5.781,3.096410364,0.731364862,0.06265172,1.574786482,MN,1524223,2014,235564480,9.317,13.714,Uncertainty
230.796,9.276,1,13.214,0,-9.103,3.235909749,0.712390562,0.098041252,1.420379903,MN,1524223,2015,147406450,13.214,14.755,Uncertainty
220.599,9.508,1,12.349,0,-4.612,3.49037528,0.640409584,0.068962953,1.128459331,MN,1524223,2016,142813500,12.349,14.983,Uncertainty
205.18,4.628,1,-9.313,1,-5.428,3.823077968,0.482943047,0.025925123,0.98219612,MN,1524223,2017,65480550,-9.313,15.039,Uncertainty
202.559,3.904,1,6.897,0,2.638,4.61583416,0.385085098,0.021860875,0.79646424,MN,1524223,2018,47510600,6.897,15.311,Uncertainty
14.826,4.005,1,7.883,0,0.634,4.443381672,0.279758308,0.679154079,1.453595036,TCCO,96699,2010,21396750,2.269,1.826,Uncertainty
14.843,0.731,1,2.269,0,1.749,10.18865248,0.104965384,0.16891238,0.815333827,TCCO,96699,2011,15255450,-0.841,1.827,Uncertainty
12.84,0.733,1,-0.841,1,1.007,17.37307153,0.058794426,-0.069349386,0.632165109,TCCO,96699,2012,15297016.8,-0.714,1.839,Negative
12.351,0.184,1,-0.714,1,-0.238,11.21636168,0.081334267,-0.062510944,0.5060319,TCCO,96699,2013,13958010,-2.565,1.839,Negative
9.809,0,0,-2.565,1,-2.442,11.16329285,0.081715924,-0.282862814,0.625853808,TCCO,96699,2014,8496180,-1.155,1.839,Negative
8.016,0,0,-1.155,1,0.304,10.45412131,0.087210091,-0.247117862,0.741267465,TCCO,96699,2015,6767520,-2.934,1.84,Negative
5.471,0,0,-2.934,1,-1.919,8.885098743,0.113349613,-0.503052503,0.461158838,TCCO,96699,2016,4508000,-1.429,1.84,Negative
3.935,0,0,-1.429,1,0.277,8.92183908,0.124285714,-0.408285714,1.069631512,TCCO,96699,2017,9568000,-1.48,1.84,Negative
4.102,0,0,-1.48,1,-2.335,1.577656676,1.675799087,-0.965427267,0.898342272,TCCO,96699,2018,8135600,0.631,1.85,NoSentiment
3298.509,0,0,-161.513,1,-395.124,1.958406601,1.12402645,-0.103082454,0.570872779,SOHU,1734107,2018,1381553500,-161.513,39.229,NoSentiment
1273.984,76.915,1,66.069,0,2.443,2.379327229,0.52687953,0.0791842,2.492255005,RHI,315213,2010,3533159400,149.922,146.183,Negative
1311.836,81.024,1,149.922,0,-45.349,2.128278799,0.638760532,0.187284277,2.879152577,RHI,315213,2011,3968841930,228.942,142.086,Negative
1381.271,84.898,1,228.942,0,-27.646,2.122421193,0.64044294,0.249334035,2.976398549,RHI,315213,2012,4084881460,252.195,139.439,Negative
1490.271,89.107,1,252.195,0,36.737,2.188152348,0.620488603,0.274231414,2.849075772,RHI,315213,2013,4637047120,305.928,137.466,Negative
1647.267,98.438,1,305.928,0,2.222,2.122816277,0.681128286,0.312216668,2.850183971,RHI,315213,2014,6563533900,357.796,135.134,Negative
1702.96,107.249,1,357.796,0,-0.193,2.049703378,0.696545362,0.356448269,2.991810142,RHI,315213,2015,7496718000,352.389,131.156,Negative
1777.971,114.514,1,352.389,0,-181.084,1.888868298,0.636271522,0.316021826,2.95302848,RHI,315213,2016,5011133040,290.584,127.797,Negative
1867.454,121.082,1,290.584,0,-17.658,1.91452956,0.689598422,0.262908895,2.820304543,RHI,315213,2017,6095689470,434.288,124.261,Negative
1903.097,106.459,1,434.288,0,-72.998,1.798102829,0.78997421,0.408473304,3.047806286,RHI,315213,2018,8043951300,454.433,119.078,Negative
2922.4,190.7,1,71.6,0,-229.1,2.665709062,1.67913458,0.010084342,0.946619217,AWI,7431,2010,1736376120,140.9,58.071,Negative
2994.7,0,0,140.9,0,-102.7,3.132090132,1.649708016,0.099451425,0.954853575,AWI,7431,2011,2656512480,155,58.425,Negative
2854.3,508.2,1,155,0,-132.5,2.651156746,2.969267139,0.182589348,0.91752794,AWI,7431,2012,2888887400,115.4,58.934,Negative
2916.6,0,0,115.4,0,-80.4,2.15137503,3.332442068,0.139780154,0.932558458,AWI,7431,2013,2826587340,112.8,54.407,Negative
2606.2,0,0,112.8,0,-213.7,2.090955939,3.015097828,0.09828994,0.965121633,AWI,7431,2014,3147623440,84.9,55.126,Negative
2691.9,0,0,84.9,0,-143.5,2.018794408,2.501430801,0.122528616,0.898993276,AWI,7431,2015,2945105280,129.5,55.359,Negative
1758,0,0,129.5,0,-266,1.812583668,5.599099099,0.393018018,0.70221843,AWI,7431,2016,2172081150,223.8,54.428,Negative
1873.5,0,0,223.8,0,128.2,2.404223787,3.468161221,0.36918674,0.476968241,AWI,7431,2017,2446924000,206.6,52.772,Negative
1873.5,8.6,1,206.6,0,-384.2,1.369972702,6.172664625,0.711715161,0.520576461,AWI,7431,2018,3276540800,241.8,48.808,Negative
23.725,0,0,9.443,0,2.258,3.753595192,0.268988019,0.504011553,1.966533193,LGL,61004,2010,25087680,0.382,2.267,Negative
32.421,0,0,0.382,0,-1.989,3.653485647,0.266791701,0.014925956,1.100582955,LGL,61004,2011,25882130,-1.32,2.593,Negative
29.593,0,0,-1.32,1,-0.834,4.338823057,0.202283253,-0.053628017,1.003818471,LGL,61004,2012,16952000,-7.571,2.598,Uncertainty
21.263,0,0,-7.571,1,-3.852,3.760869565,0.269054014,-0.490540137,1.232234398,LGL,61004,2013,17030240,-2.36,2.595,Uncertainty
17.262,0,0,-2.36,1,-1.149,4.275702479,0.212474538,-0.198426635,1.333159541,LGL,61004,2014,13364250,-0.79,2.616,Uncertainty
15.803,0,0,-0.79,1,-1.264,5.757225434,0.151234793,-0.051795731,1.3107005,LGL,61004,2015,11704405.4,-0.084,2.665,Negative
16.646,0,0,-0.084,1,-0.508,4.67876588,0.198329854,0.010654381,1.25501622,LGL,61004,2016,8741200,0.219,2.675,Negative
27.555,0,0,0.219,0,-0.359,9.345260754,0.105383504,0.004693517,0.812992197,LGL,61004,2017,12893500,1.401,4.693,Uncertainty
30.075,0,0,1.401,0,-0.012,9.950944767,0.100721004,0.051421879,0.826932668,LGL,61004,2018,24288660,7.016,4.831,Uncertainty
16207,0,0,459,0,-162,1.033896246,2.427151618,0.083527173,0.197260443,NDAQ,1120193,2010,3702578320,460,527.349,Negative
